"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1979",12972.6798,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1980",13946.7805,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1981",14670.7814,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1982",14147.4579,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1983",14377.5761,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1984",16324.8681,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1985",17962.7323,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1986",18916.8513,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1987",20878.8314,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1988",20552.5821,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1989",21369.887,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1990",21765.6464,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1991",21146.2173,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1992",24115.8334,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1993",26491.5262,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1994",29903.2447,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1995",32907.476,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1996",34916.8821,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1997",38106.0854,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1998",40484.5225,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1999",46396.9185,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2000",57238.5515,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2001",50525.4081,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2002",49469.3513,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2003",53485.2336,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2004",62879.9096,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2005",65854.3305,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2006",69130.5769,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2007",76317.4469,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2008",80723.8866,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2009",71225.3087,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2010",82047.8875,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2011",89846.5488,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2012",88174.8639,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2013",91316.6754,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2014",92621.8829,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","2015",88639.5495,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1995",4107.3563,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1996",4871.3515,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1997",5492.3495,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1998",5751.5156,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","1999",5386.3436,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2000",6162.9913,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2001",6719.9907,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2002",7058.0335,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2003",7338.9577,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2004",8346.5691,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2005",10308.2901,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2006",11080.0504,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2007",12604.3656,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2008",12903.3158,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2009",11240.7053,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2010",12751.7402,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2011",14287.7804,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2012",15684.9981,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2013",15854.0394,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2014",16472.9322,
"LVA","TRADEGOODSERV","EXP","MLN_USD","A","2015",16897.1994,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1995",5787.0243,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1996",7284.2396,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1997",9027.574,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1998",9369.9988,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","1999",7604.6158,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2000",8678.0956,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2001",10767.1306,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2002",12940.9677,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2003",14115.1244,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2004",14708.6937,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2005",17729.9047,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2006",19971.7639,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2007",20605.8026,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2008",23389.0538,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2009",20397.9186,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2010",24261.7278,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2011",27871.5595,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2012",31274.1783,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2013",34291.6243,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2014",35476.6443,
"LTU","TRADEGOODSERV","EXP","MLN_USD","A","2015",35343.3363,
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1995",192160.6851,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1996",199270.628,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1997",198274.2768,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1998",202041.4875,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","1999",224670.1305,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2000",246013.7908,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2001",256346.3726,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2002",282750.052,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2003",318489.2783,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2004",356096.4475,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2005",379095.6648,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2006",406861.4119,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2007",432365.62,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2008",434920.9327,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2009",414321.9399,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2010",443521.9291,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2011",444909.9583,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2012",450962.3453,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2013",471673.7692,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2014",474421.4796,"E"
"RUS","TRADEGOODSERV","EXP","MLN_USD","A","2015",491447.2814,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1990",16691.5986,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1991",13328.8728,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1992",10197.2775,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1993",10257.1027,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1994",11521.5694,"E"
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1995",11647.153,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1996",11993.2883,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1997",13388.6627,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1998",14435.9038,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","1999",14725.2714,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2000",16579.5537,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2001",17770.3881,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2002",19153.3363,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2003",19758.6774,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2004",22335.697,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2005",24873.9046,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2006",28386.731,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2007",32249.9461,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2008",33593.8869,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2009",28021.5129,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2010",30867.0426,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2011",32994.8883,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2012",33188.2744,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2013",34201.1549,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2014",36148.1352,
"SVN","TRADEGOODSERV","EXP","MLN_USD","A","2015",38154.7861,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1960",27666.3925,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1961",29623.7023,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1962",32132.3819,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1963",34582.3827,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1964",36289.0651,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1965",37400.3686,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1966",37912.6192,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1967",39737.8882,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1968",41387.1075,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1969",41703.7486,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1970",42845.6208,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1971",44165.9742,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1972",45491.2174,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1973",43134.1382,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1974",41024.0123,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1975",40548.436,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1976",42291.8062,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1977",44238.1069,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1978",45696.6066,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1979",46537.723,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1980",46536.3298,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1981",44045.202,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1982",42880.2462,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1983",42310.5599,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1984",43438.7049,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1985",47816.0616,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1986",46051.3835,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1987",48192.3512,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1988",52129.6448,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1989",53266.6954,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1990",53035.5591,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1991",52215.9555,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1992",55083.0179,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1993",60800.1372,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1994",62311.1418,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1995",69126.8073,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1996",74106.7001,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1997",78030.7718,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1998",80563.9145,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","1999",81579.8651,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2000",88362.1482,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2001",90476.563,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2002",91371.4956,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2003",91471.5335,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2004",94063.232,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2005",102122.2692,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2006",109743.2921,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2007",118334.3443,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2008",120168.3277,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2009",99711.087,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2010",107406.7969,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2011",112072.548,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2012",112196.2979,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2013",117340.9309,
"ZAF","TRADEGOODSERV","EXP","MLN_USD","A","2014",120403.9441,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1995",3111922.7232,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1996",3278414.3824,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1997",3626267.9843,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1998",3870526.5179,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","1999",4078867.083,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2000",4603085.9564,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2001",4771931.9697,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2002",4885092.4762,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2003",4967168.6067,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2004",5368987.1901,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2005",5691211.6438,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2006",6230115.401,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2007",6615180.6465,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2008",6701599.2076,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2009",5916394.4497,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2010",6547043.3504,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2011",6980403.5412,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2012",7141935.2093,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2013",7305188.2812,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2014",7617948.9034,
"EU28","TRADEGOODSERV","EXP","MLN_USD","A","2015",8081693.1615,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1995",5593081.7812,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1996",5959502.4862,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1997",6620322.4721,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1998",6976316.4732,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","1999",7336577.3149,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2000",8210593.1629,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2001",8193193.8581,"E"
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2002",8364090.7946,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2003",8574514.1703,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2004",9354411.1783,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2005",9893809.6468,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2006",10746795.5868,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2007",11478483.4826,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2008",11702378.3932,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2009",10405703.3975,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2010",11598510.3301,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2011",12326234.0377,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2012",12665842.9264,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2013",13020844.1766,
"OECD","TRADEGOODSERV","EXP","MLN_USD","A","2014",13574577.2337,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1995",3409562.7671,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1996",3598591.6064,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1997",3991358.0917,"E"
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1998",4255036.5227,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","1999",4468403.6947,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2000",5035759.4404,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2001",5210935.3321,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2002",5320991.3353,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2003",5401961.9282,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2004",5836090.8506,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2005",6180258.0569,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2006",6738918.7296,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2007",7161424.7766,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2008",7261807.4351,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2009",6438738.2182,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2010",7102586.3221,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2011",7549424.7691,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2012",7743008.958,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2013",7942936.1936,
"OECDE","TRADEGOODSERV","EXP","MLN_USD","A","2014",8245173.4762,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1995",2369545.7274,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1996",2487730.8189,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1997",2762138.8529,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1998",2961766.8266,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","1999",3130646.0209,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2000",3542005.444,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2001",3680922.9507,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2002",3760914.6457,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2003",3794520.2522,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2004",4103330.0802,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2005",4313061.3338,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2006",4682269.6638,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2007",5017377.2215,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2008",5062920.6284,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2009",4435818.6907,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2010",4936809.3072,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2011",5260222.1815,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2012",5399466.074,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2013",5519359.918,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2014",5763871.9778,
"EA19","TRADEGOODSERV","EXP","MLN_USD","A","2015",6127621.0518,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2000",8059.4452,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2001",8196.6184,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2002",8416.2958,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2003",8893.5863,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2004",9817.0378,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2005",10407.228,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2006",11306.0042,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2007",12091.0416,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2008",12353.6662,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2009",11308.3295,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2010",12363.1086,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2011",13234.4734,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2012",13971.5678,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2013",14433.7657,
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2014",14873.7607,"E"
"CRI","TRADEGOODSERV","EXP","MLN_USD","A","2015",15163.7531,"E"
